Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_mbio_H37Rv,A.J_vs_mbio_H37Rv,C57BL.6J_vs_mbio_H37Rv,CC001.Unc_vs_mbio_H37Rv,CC002.Unc_vs_mbio_H37Rv,CC003.Unc_vs_mbio_H37Rv,CC004.TauUnc_vs_mbio_H37Rv,CC005.TauUnc_vs_mbio_H37Rv,CC006.TauUnc_vs_mbio_H37Rv,CC007.Unc_vs_mbio_H37Rv,CC008.GeniUnc_vs_mbio_H37Rv,CC009.Unc_vs_mbio_H37Rv,CC010.GeniUnc_vs_mbio_H37Rv,CC011.Unc_vs_mbio_H37Rv,CC012.GeniUnc_vs_mbio_H37Rv,CC013.GeniUnc_vs_mbio_H37Rv,CC015.Unc_vs_mbio_H37Rv,CC016.GeniUnc_vs_mbio_H37Rv,CC017.Unc_vs_mbio_H37Rv,CC018.Unc_vs_mbio_H37Rv,CC019.TauUnc_vs_mbio_H37Rv,CC021.Unc_vs_mbio_H37Rv,CC022.GeniUnc_vs_mbio_H37Rv,CC023.GeniUnc_vs_mbio_H37Rv,CC024.GeniUnc_vs_mbio_H37Rv,CC025.GeniUnc_vs_mbio_H37Rv,CC027.GeniUnc_vs_mbio_H37Rv,CC028.GeniUnc_vs_mbio_H37Rv,CC030.GeniUnc_vs_mbio_H37Rv,CC031.GeniUnc_vs_mbio_H37Rv,CC032.GeniUnc_vs_mbio_H37Rv,CC033.GeniUnc_vs_mbio_H37Rv,CC034.Unc_vs_mbio_H37Rv,CC035.Unc_vs_mbio_H37Rv,CC037.TauUnc_vs_mbio_H37Rv,CC038.GeniUnc_vs_mbio_H37Rv,CC039.Unc_vs_mbio_H37Rv,CC040.TauUnc_vs_mbio_H37Rv,CC041.TauUnc_vs_mbio_H37Rv,CC042.GeniUnc_vs_mbio_H37Rv,CC043.GeniUnc_vs_mbio_H37Rv,CC044.Unc_vs_mbio_H37Rv,CC045.GeniUnc_vs_mbio_H37Rv,CC046.Unc_vs_mbio_H37Rv,CC047.Unc_vs_mbio_H37Rv,CC051.TauUnc_vs_mbio_H37Rv,CC056.GeniUnc_vs_mbio_H37Rv,CC057.Unc_vs_mbio_H37Rv,CC059.TauUnc_vs_mbio_H37Rv,CC061.GeniUnc_vs_mbio_H37Rv,CC065.Unc_vs_mbio_H37Rv,Cast.EiJ_vs_mbio_H37Rv,IFNG_vs_mbio_H37Rv,NOD.ShiLtJ_vs_mbio_H37Rv,NOS_vs_mbio_H37Rv,NZO.H1LtJ_vs_mbio_H37Rv,PWK.PhJ_vs_mbio_H37Rv,Phox_vs_mbio_H37Rv,Rag_vs_mbio_H37Rv,Wsb.Eij_vs_mbio_H37Rv,in_vitro_vs_mbio_H37Rv
Rv1605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94015,1.0,1.0,1.0,0.9183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1607,1.0,1.0,1.0,1.0,1.0,0.4840899999999999,1.0,1.0,0.90909,1.0,0.798,1.0,1.0,0.96686,1.0,0.90312,0.94561,1.0,1.0,0.9733,1.0,1.0,1.0,1.0,0.96219,1.0,0.38895,0.07535,1.0,0.84403,0.28175,0.10023,1.0,1.0,1.0,1.0,0.95805,1.0,1.0,0.5836899999999999,1.0,1.0,1.0,1.0,0.97527,1.0,0.03107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74134,1.0,1.0,0.908,1.0,1.0,1.0,1.0,0.51005,0.5112399999999999,0.17747,0.07397,0.16819,0.41465,0.28352,0.88631,0.23313,0.8587899999999999,0.73263,0.6572899999999999,0.62,0.1059799999999999,0.35561,1.0,0.2424599999999999,0.53159,0.13569,0.9532,0.22108,0.48717,0.96664,0.4725899999999999,0.82705,0.42172,0.83635,0.21704,0.3684699999999999,0.66001,0.39192,0.03664,0.16819,0.44763,0.40541,0.4704899999999999,0.79602,0.64603,0.6044,0.2399599999999999,0.64355,1.0,1.0,0.4324199999999999,0.64788,0.88726,0.2894199999999999,0.60924,0.92913,0.88223,0.4953399999999999,0.74002,0.49122,0.06959,0.39009,0.94359,0.40731,0.5934699999999999,0.87413,0.64578,0.2989
Rv1608c,1.0,1.0,1.0,1.0,1.0,0.32511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49705,0.7824399999999999,1.0,1.0,1.0,1.0,0.95465,1.0,1.0,1.0,0.00602,0.07708,1.0,0.85557,0.99682,1.0,0.46471,0.98825,1.0,1.0,1.0,1.0,0.99994,0.98575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92123,0.99109,0.93304,0.8735700000000001,1.0,1.0,1.0,1.0,1.0,0.6274,0.8142,1.0,1.0,1.0,1.0,0.93603,1.0,0.99815,0.82519,0.9532,1.0,0.98395,1.0,0.9907,0.92694,1.0,0.5791,0.98266,1.0,0.7600600000000001,1.0,1.0,0.97779,0.58825,0.97819,0.69843,1.0,0.96142,1.0,1.0,0.95069,0.76095,0.8428899999999999,1.0,0.97497,0.37639,1.0,1.0,0.75188,0.69545,1.0,0.8776299999999999,0.67297,0.71721,0.8745200000000001,0.89084,0.96978,1.0,0.28283,0.58908,0.91984
Rv1609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.637,1.0,1.0,0.70127,1.0,0.00525,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6317699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65391,1.0,1.0,1.0
Rv1610,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,0.99249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85557,0.5676100000000001,1.0,0.84403,0.64652,0.98495,1.0,1.0,1.0,1.0,0.88797,1.0,1.0,0.93974,1.0,1.0,1.0,1.0,1.0,1.0,0.3007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,0.87844,1.0,0.96627,1.0,0.95671,1.0,0.90138,0.8380799999999999,0.96273,0.60829,0.57882,0.74949,1.0,1.0,0.92555,0.61936,0.80886,0.80006,0.89145,0.92912,0.77323,0.60542,0.66484,0.92394,0.7004100000000001,0.8887299999999999,0.92715,0.57633,0.66719,1.0,0.7764,0.80094,0.57695,0.62139,0.67648,0.7931199999999999,0.87805,0.7165699999999999,0.72934,0.8755,1.0,0.53773,0.97209,0.62242,0.69305,0.87256,0.66123,0.83295,0.76061,0.55301,0.97525,0.66678,0.63138,0.79283,0.8992600000000001,0.8437,0.85659,1.0,0.58657,0.95007,0.4473399999999999
Rv1611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94561,1.0,1.0,0.74941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89979
Rv1612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83142,0.74941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,0.01147,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22405,0.13875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81352,0.98004,0.96228,0.94561,1.0,0.42044,0.4741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99242,1.0,1.0,0.92647,0.29693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33585,1.0,0.99093,0.8279,0.99476,1.0,1.0,1.0,1.0,1.0,0.97566,0.98137,1.0,1.0,1.0,1.0,0.99378,1.0,1.0,0.99724,1.0,1.0,0.97653,0.98471,1.0,1.0,1.0,0.97333,0.9676,0.99092,1.0,1.0,1.0,0.96158,0.9917,1.0,0.95853,1.0,1.0,1.0,1.0,0.99613,0.94717,0.98214,0.98694,1.0,1.0,0.99691,1.0,1.0,0.96934,1.0,1.0,0.99407,0.99443,1.0,1.0,1.0,1.0,0.9778,1.0,0.5241399999999999
Rv1614,1.0,1.0,1.0,1.0,1.0,0.4732399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91629,1.0,1.0,1.0,1.0,1.0,0.99662,1.0,0.77733,1.0,0.73221,0.45208,1.0,0.92944,0.45946,1.0,0.84403,1.0,1.0,0.9656,1.0,1.0,1.0,0.74792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,1.0,0.93656,0.8518600000000001,0.44437,1.0,0.86224,0.50389,0.77963,0.99033,0.81307,0.9707,0.72143,0.87935,1.0,0.46169,0.93802,0.42943,0.60343,0.99121,0.69292,0.95747,0.93883,0.50784,0.9553,0.62187,0.95905,0.78286,0.39823,0.34829,0.77644,1.0,0.69504,1.0,0.60754,0.7531800000000001,0.8658600000000001,0.96133,0.85788,1.0,1.0,0.7058,0.42588,0.26103,0.43827,0.83614,0.6885600000000001,0.85339,0.69985,1.0,0.94464,0.73706,0.8322700000000001,0.37259,0.70477,1.0,0.68796,0.65494,1.0,0.8477100000000001,1.0,0.91278,0.63045
Rv1615,1.0,1.0,1.0,1.0,1.0,0.34517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8455,1.0,0.7742600000000001,1.0,0.0,0.28767,1.0,0.34717,0.26939,1.0,0.8846299999999999,0.5412,1.0,1.0,1.0,1.0,1.0,0.36074,1.0,1.0,0.1848,0.91932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97297,1.0,1.0,0.21824,1.0,1.0,1.0,1.0,0.04634,0.06902,0.03448,0.24299,0.0,0.0,0.0,0.0,0.0,0.97713,0.14423,0.26697,0.27487,0.0,0.04857,0.44466,0.0,0.53159,0.0,0.0,0.0,0.0,0.0744799999999999,0.01995,0.0,0.01793,0.99412,0.0749799999999999,0.0304,0.24165,0.0,0.06445,0.3879599999999999,0.32915,0.7829699999999999,0.41008,0.01267,0.00782,0.02494,0.0520399999999999,0.79001,0.22784,0.99611,0.4241899999999999,0.04893,0.06082,0.1064,0.04788,0.48552,0.04264,0.00614,0.0096099999999999,0.27208,0.0315,0.09606,0.042,1.0,0.17931,1.0,0.0395,0.0
Rv1616,1.0,1.0,1.0,1.0,1.0,0.28086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34643,0.90401,0.6393399999999999,1.0,1.0,0.27799,0.7812899999999999,1.0,0.99525,1.0,1.0,1.0,1.0,0.91394,0.3533,1.0,0.66665,0.5855600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32137,0.43505,0.81081,1.0,1.0,1.0,0.44333,0.0,1.0,0.2573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8845299999999999,1.0,0.56061,1.0,1.0,1.0,1.0,0.93266,0.94941,1.0,0.82993,1.0,0.8461200000000001,0.8974700000000001,1.0,0.81731,1.0,0.62324,1.0,1.0,0.77288,0.923,0.7267,0.94168,0.70887,0.6480199999999999,1.0,0.91961,1.0,0.82673,0.93875,1.0,0.9248,0.73338,1.0,0.8381799999999999,0.7369399999999999,0.92035,1.0,0.39118,1.0,0.41157,0.50111,1.0,1.0,0.84404,0.98367,1.0,0.43686,0.24791,0.81752,0.80915,0.7166399999999999,0.6277699999999999,0.86906,0.9315,0.93958,1.0,0.96333,0.50327,1.0,0.8872,0.97191,0.76976,0.76573,1.0,0.8196200000000001,0.16875
Rv1617,1.0,1.0,1.0,0.23884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03954,0.27948,0.00525,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32174,1.0,1.0,0.02839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19857,0.30754,0.13759,0.28307,0.34064,0.33863,0.3427699999999999,0.3363,0.34462,0.3176199999999999,0.28893,0.35391,0.7471300000000001,0.34191,0.37716,0.32756,0.33218,0.62452,0.31608,0.32138,0.3058,0.40507,0.33188,0.35669,0.31454,0.33948,0.28405,0.28263,0.31956,0.5931,0.33989,0.33166,0.2887,0.3215,0.49951,0.25864,0.35856,0.34503,0.36314,0.3269,0.35754,0.26065,0.30322,0.28564,0.33155,0.30931,0.34985,0.36755,0.58497,0.2595699999999999,0.3591,0.32344,0.30425,0.21061,0.32093,0.3960599999999999,0.6632899999999999,0.3192,0.2642199999999999,0.33915,0.01393
Rv1618,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,0.57633,1.0,1.0,1.0,0.91597,0.93122,1.0,1.0,0.95649,1.0,0.66355,1.0,0.76469,0.23598,1.0,0.40676,0.1822599999999999,1.0,1.0,0.22587,0.94997,1.0,1.0,1.0,1.0,0.8785200000000001,1.0,1.0,1.0,0.05797,1.0,1.0,1.0,0.74002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43861,1.0,1.0,1.0,1.0,1.0,0.8579700000000001,0.82071,0.94267,1.0,0.90446,0.94483,0.95597,0.61359,0.7852399999999999,0.458,0.81955,0.85114,0.85559,0.91489,0.62273,0.90563,0.94763,0.8831399999999999,0.70686,0.7135600000000001,0.92963,0.98939,0.93201,0.81839,0.82606,1.0,0.98266,0.67965,0.8806,0.94194,0.57186,0.6516,1.0,0.51089,0.36102,0.9668,0.9607,0.87356,0.95661,0.79474,0.26261,0.7912899999999999,1.0,0.91002,0.5541,0.5029399999999999,0.7549600000000001,0.97758,0.38524,0.94913,0.66646,0.95913,0.86867,0.73523,0.95692,1.0,0.99255,0.7295699999999999,0.67237,0.30434
Rv1619,1.0,1.0,1.0,1.0,1.0,0.38949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83616,0.93724,0.95651,1.0,1.0,1.0,1.0,1.0,0.6168100000000001,1.0,0.45771,0.85511,1.0,0.85557,0.27586,1.0,0.7931600000000001,1.0,0.13864,1.0,1.0,1.0,1.0,0.99468,1.0,1.0,0.93838,0.65852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74134,1.0,1.0,0.91916,1.0,1.0,1.0,1.0,1.0,0.92248,0.88497,0.76732,1.0,0.8226100000000001,1.0,0.99033,1.0,0.83539,1.0,0.91611,0.97077,1.0,1.0,0.97996,0.98924,1.0,0.92234,0.85916,1.0,0.66903,0.8157,0.99458,1.0,0.94352,0.7296100000000001,0.22252,0.92112,0.91857,0.72947,1.0,0.74026,0.98541,0.98059,0.87298,1.0,1.0,0.92246,1.0,0.74543,1.0,0.70065,0.75408,0.89909,0.82663,0.63637,1.0,0.5270600000000001,0.70935,1.0,0.99215,0.91055,0.8116399999999999,0.99271,1.0,1.0,0.93241,0.81385,1.0,0.94164
Rv1620c,1.0,1.0,1.0,0.1244599999999999,1.0,0.73055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23721,0.04373,0.10586,0.02686,0.01814,0.01098,0.06329,0.08434,0.6466,1.0,0.45771,0.17313,0.35404,0.85557,0.17669,1.0,0.84403,0.33366,1.0,1.0,1.0,1.0,1.0,0.35212,1.0,1.0,0.08668,0.74754,1.0,1.0,1.0,1.0,1.0,0.4954699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02157,0.85075,1.0,0.07481,0.0933799999999999,1.0,1.0,1.0,0.00387,0.6199,0.28352,0.14426,0.2737699999999999,0.29088,0.31434,0.32594,0.44809,0.35364,0.2971,0.26823,0.33701,0.6653600000000001,0.34465,0.4556,0.33113,0.33229,0.5422399999999999,0.31424,0.32919,0.29413,0.27579,0.3118,0.55918,0.33102,0.342,0.26839,0.26863,0.31083,0.52851,0.32882,0.31451,0.2712199999999999,0.31799,0.4243,0.23604,0.34626,0.35502,0.35625,0.36124,0.33364,0.23615,0.285,0.27357,0.32282,0.29525,0.32201,0.34024,0.49909,0.25101,0.33432,0.31208,0.29155,0.59063,0.29111,0.39003,0.55153,0.30368,0.24675,0.3265699999999999,0.01702
Rv1621c,1.0,1.0,1.0,0.02064,1.0,0.2746699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02608,0.0399,0.00499,0.0,0.0,0.0,0.0,0.0101,0.99045,0.90606,1.0,0.5950300000000001,1.0,1.0,0.0,0.51353,0.05898,0.18885,0.66094,1.0,1.0,1.0,1.0,0.48407,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.26975,1.0,1.0,0.24404,1.0,0.80345,1.0,1.0,1.0,1.0,1.0,0.1596,0.49476,1.0,0.0,0.0,1.0,1.0,0.7257899999999999,0.0,0.6151300000000001,0.48356,0.4409,0.44353,0.48965,0.51526,0.52258,0.4869,0.5232399999999999,0.43832,0.4179199999999999,0.54984,0.61783,0.51443,0.54885,0.44066,0.52127,0.53159,0.48349,0.48876,0.4704,0.43877,0.4899199999999999,0.5179699999999999,0.50156,0.50284,0.42798,0.4152899999999999,0.48256,0.47951,0.5029100000000001,0.49711,0.4149,0.45061,0.40101,0.39709,0.54698,0.52594,0.5331100000000001,0.52681,0.49411,0.37023,0.44398,0.4324199999999999,0.49313,0.47131,0.4925,0.5192100000000001,0.48552,0.38524,0.53571,0.47343,0.45014,0.5764100000000001,0.4806,0.57938,0.51751,0.51122,0.40529,0.5040600000000001,0.01323
Rv1622c,1.0,1.0,1.0,0.0469399999999999,1.0,1.0,1.0,1.0,0.49745,1.0,1.0,1.0,1.0,0.30161,0.02533,0.14394,0.12571,0.1110299999999999,0.01388,0.0108799999999999,0.03664,1.0,1.0,0.44752,0.06201,0.13843,1.0,0.00694,0.29229,0.1676099999999999,0.65818,1.0,1.0,1.0,1.0,1.0,0.12549,0.798,1.0,0.10066,1.0,1.0,1.0,1.0,0.28692,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76857,1.0,1.0,0.0285,0.1102,0.70127,1.0,1.0,0.0,0.34263,0.13441,0.03497,0.1195599999999999,0.14144,0.14271,0.14027,0.12036,0.15084,0.14753,0.11473,0.16918,0.5816600000000001,0.13466,0.13482,0.13982,0.14334,0.52691,0.1418299999999999,0.1280099999999999,0.1217299999999999,0.12941,0.13154,0.13825,0.11986,0.14853,0.13099,0.12937,0.11807,0.47951,0.12841,0.13132,0.13973,0.13136,0.40101,0.11288,0.14802,0.14835,0.13118,0.14449,0.1938,0.11149,0.13193,0.14767,0.14452,0.121,0.133,0.15359,0.48552,0.1130299999999999,0.14128,0.12333,0.15057,0.12018,0.12063,0.1526799999999999,0.49791,0.12959,0.11363,0.14594,0.0
