Rv_ID,gene_name,2003A_Sassetti,2003B_Sassetti,2005_Rengarajan,2006_Joshi_GI_1,2006_Joshi_GI_2,2011_Griffin_2,2013_Zhang_1A,2013_Zhang_1B,2013_Zhang_2,2013_Zhang_3A,2013_Zhang_3B,2013_Zhang_3C,2013_Zhang_3D,2016_Korte,2018_Rittershaus_1A,2018_Rittershaus_1B,2012_Zhang,2015_Kieser_GI_1,2015_Kieser_GI_2,2015_Kieser_GI_3,2015_Mendum,2016_Nambi,2017_Mishra_1,2017_Mishra_2,2017_Xu_1A,2017_Xu_1B,2017_Xu_1C,2017_Xu_1D,2017_Xu_1E,2018_Carey_1A,2018_Carey_1B,2018_Carey_1C,2018_Carey_1D,2018_Carey_1E,2018_Carey_1F,2018_Carey_1G,2018_Carey_1H,2017B_DeJesus_1A,2017B_DeJesus_1B,2017B_DeJesus_1C,B6,BXD102,BXD29,BXD39,BXD40,BXD48a,BXD51,BXD54,BXD56,BXD60,BXD62,BXD67,BXD69,BXD73,BXD73b,BXD77,BXD79,BXD90,BXD93,BXD9,DBA
Rv2893,-,,,,,,,,,,,,,,,,,0.4882,0.78146200462592,0.91697090164217,0.842014168388886,0.2879976955095248,0.3512923802,0.5614537187,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02924667,0.02451392,0.11114017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70319,1.0,1.0,0.8269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2894c,xerC,,,,,,,0.004084582,0.047604534,,,,,,,,,0.2428,0.883142954241081,0.613757229688649,0.667144616289021,0.995587480303932,0.4232158289,0.1515408696,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11548206,0.11482029,0.0842965,1.0,1.0,1.0,0.90756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8608
Rv2895c,viuB,,,,,,,,,,,,,,,,,0.8239,0.725576017245154,0.667902734002542,0.963625843539643,0.0776594899074282,0.3625495886,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16771607,0.16415644,0.16479326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50113
Rv2896c,-,,,,,,,,,,,,,,,,,0.6297,0.66483091872067,0.516895906797764,0.416545589020131,0.0872280925993744,0.448367899,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13314587,0.14497174,0.16840914,1.0,1.0,1.0,0.73708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80707,1.0,1.0,0.96102
Rv2897c,-,1.3198285e-05,,,,,,,,,,,,,,,,0.2628,0.812374715438332,0.682320876944593,0.892839144050392,,0.290124424,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07946508,0.10711556,0.07276747,1.0,1.0,1.0,0.9481,1.0,1.0,1.0,1.0,1.0,1.0,0.89136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99641
Rv2898c,-,,,,,,,,,,,,,,,,,,0.428571428571429,0.428571428571429,1.0,0.9857023532863808,,,,1.0,1.0,1.0,1.0,1.0,0.8788,0.6695,1.0,1.0,1.0,1.0,1.0,1.0,0.09399617,0.07737704,0.08115899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83597
Rv2899c,fdhD,,,,,,,,,,,,,,,,,0.127,0.826082819144373,0.206029071157249,0.417135099640879,0.2775155635500098,0.3272043557,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04211447,0.04152373,0.03802764,1.0,1.0,1.0,0.92466,1.0,1.0,1.0,1.0,1.0,1.0,0.88969,0.62629,1.0,1.0,1.0,1.0,1.0,1.0,0.93804,1.0,0.69307
Rv2900c,fdhF,,,,,,,,,,,,,,,,,0.3545,0.56638751124972,0.641771125783706,0.485677416998465,0.0922752493380727,0.3036017505,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6439,1.0,1.0,1.0,0.8665,1.0,0.16514373,0.13473434,0.17650818,1.0,1.0,1.0,0.99805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45225
Rv2901c,-,,,,,,,,,,,,,,,,,,0.100617627280608,0.542734806469649,0.146627874102037,0.0398334699063227,0.4104352941,0.5122896175,0.509836727,1.0,0.466125,1.0,1.0,1.0,1.0,0.297,1.0,1.0,1.0,1.0,0.4248,1.0,0.13679715,0.12450189,0.11815609,1.0,0.042,0.0665,0.3834,0.92212,1.0,1.0,0.07062,0.86775,1.0,0.06608,1.0,0.14111,0.74208,0.44333,0.92693,0.62128,1.0,0.12449,0.20767,0.77704
Rv2902c,rnhB,,,,,,,,,,,,,,,,,0.266,0.867436642397348,0.880169251831311,0.805996785892812,0.0333257942067151,0.4019950372,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3233,1.0,1.0,1.0,1.0,1.0,0.1721856,0.14159509,0.10507019,1.0,1.0,1.0,0.93892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51219,1.0,0.48079
Rv2903c,lepB,0.0019090076,,,,,,,,,,,,,,,,0.0066,0.144671871574734,0.871193423946747,0.742386847893493,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11085909,0.09172466,0.09385899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2904c,rplS,0.010541901,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.8652892988989244,,,,1.0,1.0,1.0,0.84756,1.0,1.0,0.9353,0.6457,1.0,1.0,1.0,0.8579,1.0,0.09485675,0.08347136,0.08444933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99641
Rv2905,lppW,,,,,,,,,,,,,,,,,0.7249,0.618211530705563,0.706806343584232,0.214208543311943,0.0146143910640496,0.2741744099,0.5122896175,0.509836727,1.0,1.0,1.0,0.880197,1.0,1.0,0.7983,0.192,1.0,1.0,1.0,1.0,1.0,0.17357892,0.08126315,0.12411378,1.0,0.77418,0.87133,1.0,0.3328,1.0,1.0,1.0,0.44888,0.96415,0.06118,0.26496,1.0,0.41282,0.4004,1.0,1.0,0.76905,0.78324,1.0,0.27288
Rv2906c,trmD,0.00039701894,,,,,,,,,,,,,,,,0.0034,0.595135481064007,0.328867092647088,0.283399062465558,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11046312,0.10010283,0.09453952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96354
Rv2907c,rimM,0.008035772,,,,,,,,,,,,,,,,,0.267692307692307,0.228307692307692,0.549333333333334,0.999980961760008,,,,1.0,1.0,1.0,0.798474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10715759,0.08644353,0.09189482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2908c,-,0.00011571636,,,,,,,,,,,,,,,,,0.46153846153846,1.0,1.0,0.313694433863879,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8452,1.0,1.0,1.0,1.0,1.0,1.0,0.0951375,0.09202077,0.09425532,1.0,1.0,1.0,0.91214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93877,1.0,0.99641
Rv2909c,rpsP,,,,,,,,,,,,,,,,,,0.505839160839161,0.461538461538462,0.989230769230769,,,,,1.0,1.0,1.0,1.0,1.0,0.778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10128234,0.09387336,0.0922071,1.0,0.99933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93804,1.0,1.0
Rv2910c,-,,,,,,,,,,,,,,,,,,0.639836249195887,0.601118298462938,0.362394270739043,0.5042858045358727,0.4648568611,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,0.805437,0.7941,1.0,1.0,1.0,1.0,1.0,0.9409,1.0,0.1418069,0.13791625,0.14053355,1.0,1.0,1.0,0.57826,1.0,1.0,1.0,1.0,1.0,1.0,0.91937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17674,1.0,0.8608
Rv2911,dacB2,,,,,,,,,,,,,,,,,0.4966,0.824689210820191,0.919735209403329,0.826123280285501,0.5136248047693017,0.4887213616,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5517,1.0,1.0,1.0,0.9214,1.0,0.14506529,0.14789655,0.13851646,1.0,1.0,1.0,0.82863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91924,1.0,1.0,1.0,1.0,1.0,0.64214,0.95977,1.0,0.75083
Rv2912c,-,,0.004827962,,,,,,,,,,,,,,,,0.978529411764706,0.479617030028795,0.277637597696421,0.7173467434801909,0.2300636785,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8601,1.0,1.0,1.0,1.0,1.0,0.04519967,0.078146,0.10579845,1.0,1.0,1.0,0.39133,0.29234,1.0,1.0,1.0,1.0,0.8223,0.69411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75821,1.0,1.0
Rv2913c,-,,,,,,,0.000143944,0.02964395,,,,,,,,,0.3931,0.899375431199857,0.359540666816561,0.716994240470029,0.03811814523537,0.1088775758,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12847258,0.11955764,0.03425879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52663,0.79933,1.0,1.0,1.0,1.0,1.0,1.0,0.98462,0.89202,1.0
Rv2914c,pknI,,,,,,9.687084246944737e-05,,,,,,,,,,,0.8326,0.961397418222102,0.468540979228633,0.3294615939431,6.787387694294956e-05,0.4992534544,0.5122896175,0.4123538259,1.0,1.0,1.0,1.0,1.0,0.6561,1.0,0.7722,1.0,1.0,1.0,1.0,1.0,0.19508216,0.17886547,0.17755322,1.0,1.0,1.0,0.923,1.0,1.0,1.0,1.0,1.0,1.0,0.58725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98613
Rv2915c,-,,,,,,,,,,,,,,,,,0.8117,0.535429970255206,0.700454681708014,0.930003875945308,0.3566847210518926,0.4176990561,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6126,0.7917,1.0,1.0,1.0,1.0,0.13076876,0.1451556,0.15610876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90291
Rv2916c,ffh,0.00050318247,,,,,,,,,,,,,,,,0.5065,0.717171028148538,0.379829494381627,0.156092535975333,0.8762245179707233,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10680108,0.10427776,0.10431958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97934,1.0,1.0
Rv2917,-,,,,,,,,,,,,,,,,,0.9739,0.578294351352997,0.606705076442355,0.591428409721971,0.0650396417798278,0.3087005097,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12288271,0.13271557,0.12571174,0.99058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99384,1.0,0.8767
Rv2918c,glnD,,,,,,,,,,,,,,,,,0.8401,0.55373189516466,0.368310169153232,0.232691321963345,0.1936112764208568,0.4610829431,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7271,1.0,1.0,1.0,0.9957,1.0,0.1763049,0.14927905,0.17367875,1.0,0.77966,1.0,0.92993,1.0,1.0,1.0,1.0,1.0,1.0,0.69966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50104,0.56166
Rv2919c,glnB,,,,,,,,,,,,,,,,,,0.988311688311689,0.181818181818182,0.184545454545455,0.9999955463879538,,0.5117969095,0.509836727,1.0,1.0,1.0,1.0,1.0,0.5666,1.0,0.8752,1.0,1.0,1.0,1.0,1.0,0.13276827,0.11741616,0.11751717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90512,1.0,1.0,0.77493,0.9756,1.0,1.0,1.0,1.0,1.0,0.31963,0.45119,1.0,0.32948
Rv2920c,amt,,,,,,,,,,,,,,,,,0.4696,0.278792292234973,0.906965165279105,0.797951118052065,0.8575585855075317,0.461233751,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0357,1.0,1.0,1.0,0.8255,1.0,0.14570113,0.13751043,0.06553375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58892,1.0,0.74788
Rv2921c,ftsY,,0.031411935,,,,,,,,,,,,,,,0.0183,0.0507508928472852,0.450144549330104,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10728551,0.09964609,0.09330794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2922c,smc,,,,,,,5.45e-05,2.56e-06,,,,,,,,,0.7396,0.33850399924579,0.621749680921269,0.0091160082182696,0.0160084693313039,,0.5122896175,0.509836727,0.168301,1.0,0.777238,1.0,1.0,1.0,1.0,0.0117,1.0,1.0,0.4135,1.0,0.9657,0.03048166,0.00625802,0.1300132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93486,1.0,1.0
Rv2922A,acyP,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.9666868437595232,0.4245487983,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08022465,0.07257242,0.07373468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2923c,-,,,,,,,,,,,,,,,,,,0.691904761904761,0.24484126984127,0.574920634920636,0.9998185387261912,0.1529642384,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8046,1.0,1.0,1.0,1.0,1.0,0.12290388,0.10754491,0.10731104,1.0,1.0,1.0,0.99617,1.0,1.0,1.0,1.0,0.381,1.0,0.46836,0.9756,1.0,1.0,0.97824,1.0,1.0,1.0,0.99159,1.0,0.16972
Rv2924c,fpg,,,,,,,,,,,,,,,,,0.9924,0.53143466123009,0.854381620973547,0.389508206654256,0.0154617581211308,0.4447785649,0.5122896175,0.4406710396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17543263,0.14889369,0.14001456,1.0,1.0,1.0,0.5953,1.0,1.0,1.0,1.0,1.0,1.0,0.85444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93607
Rv2925c,rnc,0.0054615303,,,,,,,,,,,,,,,,0.0005,0.252971443317256,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11111818,0.09698587,0.09149903,1.0,1.0,1.0,0.93892,1.0,1.0,1.0,1.0,0.94413,1.0,0.86789,1.0,1.0,1.0,1.0,1.0,1.0,0.84354,1.0,1.0,0.99641
Rv2926c,-,0.0065492713,,,,,,,,,,,,,,,,,0.837878787878788,0.548484848484849,0.790909090909091,0.9999980034882888,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,0.12979659,0.1233667,0.07302615,1.0,0.99933,1.0,1.0,0.90377,1.0,1.0,1.0,1.0,1.0,0.90653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99131,0.96989
Rv2927c,-,0.006943223,,,,,,,,,,,,,,,,0.0034,0.814762458243131,0.676824033251522,0.832200223206815,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12354395,0.11801567,0.11392494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2928,tesA,,,,,,,2.51e-07,0.045322308,,,,,,,,,0.247,0.551404828291878,0.0818025256408797,0.828382048079764,0.2256243724768997,0.4687930186,0.5122896175,0.3555325503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1279216,0.13620266,0.12496643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97235,1.0,0.4665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87359,1.0,0.25168
Rv2929,-,,,,,,,,,,,,,,,,,,0.938766233766234,0.97487012987013,0.54021645021645,,0.3333858762,0.0546702703,0.0615247525,1.0,1.0,1.0,1.0,1.0,0.9806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08900002,0.03419469,0.0059051,1.0,0.99933,1.0,0.82656,1.0,1.0,1.0,1.0,1.0,1.0,0.67461,1.0,1.0,1.0,0.97173,1.0,1.0,1.0,1.0,1.0,1.0
Rv2930,fadD26,,,,,,,1.24e-16,0.000175732,,,,,,,,,0.9999,0.170685172675031,0.0038276923573811,0.0003573011202842,7.468875102105779e-06,0.224457508,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16591878,0.06476979,0.0002475,0.07389,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rv2931,ppsA,,,,,,,5.47e-33,4.71e-10,0.003091397,,,,,,,,0.9997,0.0365246043653183,0.0006929232300364,1.10003831624252e-06,7.083590186300864e-05,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12201218,0.14081514,0.00010313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2932,ppsB,,,,,,,4.43e-25,1.16e-05,,,,,,,,,0.9998,0.332636062093787,0.0371671377524081,9.57045714067326e-05,0.0129757653321634,0.0004455556,0.0008189474,0.0006340816,1.0,0.793747,1.0,1.0,1.0,1.0,1.0,0.1992,1.0,1.0,0.8669,1.0,1.0,0.07721625,0.10589724,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04771,0.0
Rv2933,ppsC,,,,,,,,,,,,,,,,,0.9999,0.523740872517091,0.008320524660541,0.0003339077592421,4.742476122935695e-05,0.006416,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3233,1.0,1.0,0.8181,1.0,1.0,0.15212371,0.0782151,5.286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20988,0.0
Rv2934,ppsD,,,,,,,1.5e-23,4.89e-06,,,,,,,,,0.9998,0.679089885959881,0.0412376531594794,0.0078221449102801,0.0143242731086347,0.3036393013,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9286,1.0,1.0,0.13970379,0.03665508,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74579,0.0
Rv2935,ppsE,,,,,,,4.0900000000000005e-32,2.97e-08,,,,,,,,,0.9998,0.245417024110126,0.0018986361952534,1.27670796648463e-05,0.0040677295227478,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.192,1.0,1.0,0.6333,1.0,1.0,0.14882928,0.12030759,3.33e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17179,0.0
Rv2936,drrA,,1.5e-05,,,,,,,,,,,,,,,0.9942,0.593484462974447,0.662951195844245,0.660765302294133,0.0937711084366827,0.1059339564,0.0070727273,0.0633466019,1.0,1.0,1.0,1.0,1.0,0.8651,0.424,0.8789,0.9952,1.0,0.6746,0.0,0.5415,0.00173455,0.01206396,0.02897296,0.028,0.53969,0.04866,0.55158,0.23677,1.0,0.82133,0.13395,0.98201,0.4176,0.09259,0.20039,0.16145,0.29411,0.69721,0.16113,0.01716,0.00596,0.72127,0.17674,1.0
Rv2937,drrB,,7.96e-07,,,,,0.00038,9.88e-06,,,,,,,,,0.6171,0.205901604270046,0.6066012455243,0.654606427981405,0.0140777526700419,0.0215462687,0.1472642857,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,0.0645,1.0,1.0,1.0,0.8669,0.0,1.0,0.00388575,0.00372143,0.05557023,0.27055,1.0,0.66774,0.59304,1.0,1.0,1.0,0.90229,1.0,0.4176,0.09088,0.60954,1.0,0.80807,1.0,0.92575,0.46284,0.22698,0.94261,0.54114,1.0
Rv2938,drrC,,0.000118,,,,,,,,,,,,,,,0.9979,0.495290630268275,0.534332807987205,0.582836702588956,1.0162421357372111e-08,0.3646964497,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8139,0.0,0.8278,0.00300094,0.01590533,0.03052055,0.00998,0.53655,0.04546,0.0464,0.38854,1.0,0.84209,1.0,0.58291,0.12681,0.06608,0.0,0.3443,0.62536,0.29101,0.13566,0.01716,0.01093,0.64012,0.38961,0.85393
Rv2939,papA5,,,,,,,3.01e-16,0.000568593,,,,,,,,,0.998,0.434980006558152,0.0235262350784681,0.703345646976189,0.0220594607009632,0.1293147287,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.9905,1.0,0.912,1.0,1.0,0.13279334,0.01219299,0.00265103,0.00998,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01287,0.0
Rv2940c,mas,,,,,,,1.15e-30,6.26e-08,,,,,,,,,0.9999,0.0788388379621374,0.0010109958443819,0.0346706285571803,0.0181693679756831,0.0004455556,0.0008189474,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.175,0.5007,0.7947,0.15073899,0.0194461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02248,0.0
Rv2941,fadD28,,,,,,,,,,,,,,,,,0.9993,0.679968357472296,0.320657035276854,0.849215714362055,0.0011813695962604,0.1072613497,0.012448,0.0006340816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6744,0.6706,1.0,0.13284348,0.11043807,0.00041455,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03109,0.0
Rv2942,mmpL7,,1.76e-09,,,,,,,,,,,,,,,0.8812,0.672797841934392,0.848420302786284,0.0772397622301773,0.0524318038103211,0.0557258216,0.2370186047,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7803,0.8264,0.8139,0.0,0.0283,0.00144,0.07793785,0.13927661,0.0,1.0,0.0,0.01247,0.13483,0.24243,1.0,0.0,0.8873,0.0504,0.00481,0.14989,0.00554,0.0,0.0,0.0,0.0,0.0,0.65468,0.0,0.93873
Rv2943,-,,,,,,,,,,,,,,,,,0.7861,,,,0.1790023065977266,0.4663445124,0.5122896175,0.509836727,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.15628635,0.16388749,0.14023663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97772,1.0,1.0,1.0,0.91409,1.0,1.0,1.0,1.0,1.0,1.0
Rv2943A,-,,,,,,,,,,,0.007903478,,,,,,,0.299054462755954,0.271938093010596,0.807502450906741,,,,,,,,,,,,,,,,,,0.13446478,0.11894344,0.04534741,1.0,1.0,1.0,0.62165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96468,1.0,1.0,1.0,0.88413,1.0,0.8608
Rv2944,-,,,,,,,,,,,,,,,,,0.2168,0.378571428571428,0.0934920634920633,0.609603174603176,0.3552666396224765,,,,,,,,,,,,,,,,,0.12139917,0.13119445,0.1110453,1.0,1.0,1.0,0.20748,1.0,1.0,1.0,0.97874,1.0,1.0,0.98813,1.0,1.0,1.0,0.68369,1.0,1.0,1.0,0.69272,1.0,1.0
Rv2945c,lppX,,2.42e-17,,,,,1.83e-05,9.38e-06,,,,,,,,,0.9826,0.754479589270529,0.957430363069924,0.225520310973085,0.0577564925259122,0.1892955882,0.1516773109,0.509836727,1.0,1.0,1.0,1.0,1.0,1.0,0.1491,1.0,1.0,1.0,1.0,0.0,1.0,0.05095034,0.06862772,0.14079387,0.29595,1.0,0.64964,0.14232,0.91727,1.0,1.0,0.68117,1.0,1.0,0.4268,1.0,1.0,0.83934,1.0,1.0,0.55715,0.18792,0.59573,0.37977,1.0
Rv2946c,pks1,,,,,,,,,,,,,,,,,0.9853,0.569670142376,0.666826942949604,0.264743928022697,0.0011412617200299,0.4880566223,0.130407619,0.3352877698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2013933,0.19593039,0.11983633,1.0,1.0,1.0,0.92993,1.0,1.0,1.0,1.0,1.0,1.0,0.77472,1.0,1.0,1.0,0.84794,0.81566,1.0,1.0,1.0,0.91382,0.98179
