Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_C57BL.6J,A.J_vs_C57BL.6J,C57BL.6J_vs_mbio_H37Rv,CC001.Unc_vs_C57BL.6J,CC002.Unc_vs_C57BL.6J,CC003.Unc_vs_C57BL.6J,CC004.TauUnc_vs_C57BL.6J,CC005.TauUnc_vs_C57BL.6J,CC006.TauUnc_vs_C57BL.6J,CC007.Unc_vs_C57BL.6J,CC008.GeniUnc_vs_C57BL.6J,CC009.Unc_vs_C57BL.6J,CC010.GeniUnc_vs_C57BL.6J,CC011.Unc_vs_C57BL.6J,CC012.GeniUnc_vs_C57BL.6J,CC013.GeniUnc_vs_C57BL.6J,CC015.Unc_vs_C57BL.6J,CC016.GeniUnc_vs_C57BL.6J,CC017.Unc_vs_C57BL.6J,CC018.Unc_vs_C57BL.6J,CC019.TauUnc_vs_C57BL.6J,CC021.Unc_vs_C57BL.6J,CC022.GeniUnc_vs_C57BL.6J,CC023.GeniUnc_vs_C57BL.6J,CC024.GeniUnc_vs_C57BL.6J,CC025.GeniUnc_vs_C57BL.6J,CC027.GeniUnc_vs_C57BL.6J,CC028.GeniUnc_vs_C57BL.6J,CC030.GeniUnc_vs_C57BL.6J,CC031.GeniUnc_vs_C57BL.6J,CC032.GeniUnc_vs_C57BL.6J,CC033.GeniUnc_vs_C57BL.6J,CC034.Unc_vs_C57BL.6J,CC035.Unc_vs_C57BL.6J,CC037.TauUnc_vs_C57BL.6J,CC038.GeniUnc_vs_C57BL.6J,CC039.Unc_vs_C57BL.6J,CC040.TauUnc_vs_C57BL.6J,CC041.TauUnc_vs_C57BL.6J,CC042.GeniUnc_vs_C57BL.6J,CC043.GeniUnc_vs_C57BL.6J,CC044.Unc_vs_C57BL.6J,CC045.GeniUnc_vs_C57BL.6J,CC046.Unc_vs_C57BL.6J,CC047.Unc_vs_C57BL.6J,CC051.TauUnc_vs_C57BL.6J,CC056.GeniUnc_vs_C57BL.6J,CC057.Unc_vs_C57BL.6J,CC059.TauUnc_vs_C57BL.6J,CC061.GeniUnc_vs_C57BL.6J,CC065.Unc_vs_C57BL.6J,Cast.EiJ_vs_C57BL.6J,IFNG_vs_C57BL.6J,NOD.ShiLtJ_vs_C57BL.6J,NOS_vs_C57BL.6J,NZO.H1LtJ_vs_C57BL.6J,PWK.PhJ_vs_C57BL.6J,Phox_vs_C57BL.6J,Rag_vs_C57BL.6J,Wsb.Eij_vs_C57BL.6J,in_vitro_vs_C57BL.6J
Rv1911c,1.0,1.0,1.0,1.0,1.0,0.44981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97074,1.0,1.0,1.0,0.97245,0.95556,1.0,0.6466,1.0,0.22161,0.08067,1.0,0.37773,0.02293,1.0,0.5992,0.587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,0.81355,1.0,1.0,0.9459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47242,1.0,0.16927,1.0,1.0,1.0,0.54247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1912c,1.0,1.0,1.0,1.0,1.0,0.4571699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5035,1.0,0.97019,1.0,1.0,0.97245,0.9183,1.0,1.0,1.0,0.6844100000000001,0.86179,1.0,0.8892399999999999,0.67648,1.0,0.60436,0.86044,1.0,0.96652,1.0,1.0,1.0,0.8398399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94611,1.0,1.0,1.0,1.0,1.0,0.87987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97604
Rv1913,1.0,1.0,1.0,1.0,1.0,0.4732399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28345,1.0,0.78751,0.94561,1.0,0.88244,0.98094,1.0,0.99003,1.0,0.0315,0.44693,1.0,0.60024,1.0,1.0,0.84403,0.95888,1.0,1.0,1.0,1.0,1.0,0.4881399999999999,1.0,1.0,0.62707,1.0,1.0,1.0,1.0,1.0,1.0,0.3983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42878,1.0,0.9443,0.93585,1.0,0.07927,0.3555,1.0,1.0,0.49405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1914c,1.0,1.0,1.0,1.0,1.0,0.4145899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18933,0.95033,1.0,0.97006,1.0,1.0,0.9807,1.0,0.83231,1.0,1.0,0.47248,1.0,0.87849,0.54619,1.0,1.0,0.72032,1.0,1.0,1.0,1.0,1.0,0.5269199999999999,1.0,1.0,1.0,0.98115,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4823199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975
Rv1915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05985,1.0,0.46687,1.0,0.83731,0.77805,1.0,0.99003,1.0,1.0,0.7208,1.0,0.94947,0.8166899999999999,1.0,0.8779899999999999,0.39185,1.0,1.0,1.0,1.0,1.0,0.96714,1.0,1.0,0.95858,0.90503,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98365,1.0,1.0,0.79582,1.0,1.0,1.0,1.0,1.0,0.55162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1916,1.0,1.0,1.0,1.0,1.0,0.46223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4615,1.0,0.58087,0.20165,1.0,0.98682,0.9183,0.97111,1.0,1.0,0.40146,0.6463899999999999,1.0,0.85557,1.0,1.0,0.26538,0.42686,1.0,1.0,1.0,1.0,1.0,0.95596,1.0,1.0,0.93974,1.0,1.0,1.0,1.0,0.75498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1917c,1.0,1.0,1.0,1.0,1.0,0.12383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77789,0.98483,0.91824,1.0,1.0,1.0,0.8196700000000001,1.0,0.61869,1.0,0.44109,1.0,1.0,0.93594,0.6914899999999999,1.0,0.83339,0.2942599999999999,1.0,1.0,1.0,1.0,1.0,0.50162,1.0,1.0,1.0,0.7764300000000001,1.0,1.0,1.0,0.28692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114,1.0,1.0,0.5271100000000001,1.0,1.0,0.8891700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92673
Rv1918c,1.0,1.0,1.0,1.0,1.0,0.35502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23721,1.0,1.0,0.80401,1.0,0.68129,0.87571,1.0,1.0,1.0,0.38572,0.16764,1.0,0.75632,0.56693,1.0,0.40763,0.8877,0.74322,1.0,1.0,1.0,1.0,0.13487,1.0,1.0,0.7794800000000001,0.8461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90183,1.0,1.0,0.7268,1.0,1.0,1.0,1.0,1.0,0.68397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1919c,1.0,1.0,1.0,1.0,1.0,0.46526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9364,1.0,0.95263,0.94561,1.0,1.0,0.97215,1.0,0.8522200000000001,1.0,0.90538,1.0,1.0,0.67102,0.0285,1.0,1.0,0.63857,1.0,0.73041,1.0,1.0,0.25022,0.99737,1.0,1.0,0.84325,0.8461,1.0,1.0,1.0,0.76054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8801,1.0,1.0,0.04487,1.0,1.0,0.27673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94552,1.0,0.5667800000000001
Rv1920,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89233,0.97019,1.0,1.0,1.0,0.21979,1.0,0.81909,1.0,0.74122,0.49585,1.0,0.60007,0.92852,1.0,0.83185,0.63367,1.0,1.0,1.0,1.0,1.0,0.78518,1.0,1.0,1.0,0.92952,1.0,1.0,1.0,1.0,1.0,0.66957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8202200000000001,1.0,1.0,0.7579199999999999,1.0,1.0,1.0,1.0,1.0,0.80278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1921c,1.0,1.0,1.0,1.0,1.0,0.99042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45002,1.0,0.61833,1.0,1.0,1.0,1.0,1.0,0.95476,1.0,0.4389,1.0,1.0,0.8561,0.4746399999999999,1.0,1.0,0.88686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98554,1.0,1.0,1.0,1.0,1.0,0.93402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68297,1.0,1.0,0.74858,1.0,1.0,0.31087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5999
Rv1922,1.0,1.0,1.0,1.0,1.0,0.65946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9183,1.0,0.78928,1.0,0.0962,1.0,1.0,0.8297100000000001,0.2509099999999999,1.0,0.84403,0.45495,1.0,1.0,1.0,1.0,1.0,0.94439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98365,1.0,1.0,0.8164899999999999,1.0,0.1995,1.0,1.0,1.0,0.96862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1923,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18792,1.0,1.0,0.94561,1.0,0.5574,0.49733,1.0,1.0,1.0,0.14149,0.3908,1.0,0.4827899999999999,0.5021399999999999,1.0,0.71212,1.0,1.0,1.0,1.0,1.0,1.0,0.94472,1.0,1.0,1.0,0.42876,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9177,1.0,1.0,1.0,1.0,1.0,0.32313
Rv1924c,1.0,1.0,1.0,1.0,1.0,0.33999,1.0,1.0,0.30005,1.0,0.798,1.0,1.0,1.0,0.64478,1.0,0.82255,1.0,1.0,0.71136,0.80979,0.91672,1.0,0.09214,1.0,1.0,0.4282,0.24204,1.0,1.0,0.58136,1.0,0.83555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95672,1.0,1.0,1.0,1.0,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51108,0.60882,1.0,1.0,1.0,1.0,1.0,0.28919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8952399999999999
Rv1925,1.0,1.0,1.0,0.0,1.0,0.72693,1.0,1.0,0.0,0.58354,1.0,1.0,1.0,0.95821,1.0,1.0,1.0,1.0,0.9968,0.91419,1.0,0.22712,1.0,0.11198,0.0406399999999999,1.0,0.0,0.0,0.0,0.0,0.06973,0.87859,1.0,1.0,1.0,1.0,0.71407,1.0,1.0,0.55147,1.0,0.8363299999999999,1.0,1.0,0.04983,0.00499,0.0,1.0,0.4465399999999999,1.0,1.0,1.0,0.21189,0.0,0.41128,1.0,0.86131,0.73845,0.3643,0.09673,1.0,1.0,0.67897,1.0,1.0,0.38826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80387,1.0,1.0,1.0,1.0,0.28893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8216700000000001,1.0,1.0,1.0,1.0,1.0,1.0
Rv1926c,1.0,1.0,1.0,1.0,1.0,0.45536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60322,0.8512799999999999,1.0,0.1580599999999999,0.87571,0.69083,1.0,1.0,1.0,0.8712799999999999,1.0,0.60465,0.97819,1.0,0.83339,1.0,1.0,1.0,1.0,1.0,1.0,0.4881399999999999,1.0,1.0,0.93838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36651,1.0,1.0,1.0,1.0,1.0,0.55575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92922,1.0,0.7045,0.92852,1.0,0.75412,1.0,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.99933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7834300000000001,1.0,1.0,1.0,1.0,1.0,0.97023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1928c,1.0,1.0,1.0,1.0,1.0,0.97128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45945,1.0,0.5515,1.0,1.0,0.37545,0.8648,1.0,0.97924,1.0,1.0,1.0,1.0,0.7314,0.62622,1.0,0.94611,0.89822,1.0,1.0,1.0,1.0,1.0,0.6017600000000001,1.0,1.0,1.0,0.72909,1.0,1.0,1.0,1.0,1.0,0.60137,1.0,1.0,0.54185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81475,1.0,0.08032,0.29514,1.0,1.0,0.90907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75618,1.0,1.0
Rv1929c,1.0,1.0,1.0,1.0,1.0,0.7941600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83675,1.0,0.57013,0.5515899999999999,1.0,1.0,0.74941,1.0,1.0,1.0,0.59741,0.92586,1.0,0.49031,0.46308,1.0,0.61205,0.3442,0.66457,1.0,1.0,1.0,1.0,0.2994199999999999,1.0,1.0,0.98301,1.0,1.0,1.0,1.0,1.0,1.0,0.43375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74134,1.0,1.0,0.93515,1.0,0.58443,1.0,1.0,1.0,0.6968300000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv1930c,1.0,1.0,1.0,0.94168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68908,1.0,0.95264,0.85596,1.0,1.0,0.84347,1.0,0.07655,1.0,0.05536,1.0,1.0,0.27824,1.0,1.0,0.42638,1.0,0.76151,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,0.95051,1.0,1.0,1.0,1.0,0.86201,0.95772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30841,1.0,1.0,0.97185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90294,1.0,1.0
Rv1931c,1.0,1.0,1.0,1.0,1.0,0.80476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3946,1.0,0.81165,0.94561,1.0,1.0,0.98094,1.0,1.0,1.0,0.01577,0.23498,1.0,0.85557,0.7681399999999999,1.0,0.84403,0.63367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84034,1.0,1.0,1.0,0.76679,1.0,0.90288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95586,1.0,1.0,0.5836,1.0,1.0,0.51443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
