Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv0989c,1,1,1,1,1,0.40186,1,1,1,1,0.057,0.2394,1,0.28682,0.92034,1,1,1,1,0.59916,0.97154,0.83468,1,0.11195,0.75979,1,0.00487,0.17733,0.171,0.68924,0.63268,0.19747,0.56116,1,1,1,0.7109,1,1,0,0,0.21896,0.11656,1,0.00859,0.75043,0.99875,1,1,0.23758,1,1,1,1,1,1,1,1,1,0.46804,1,1,1,1
Rv0990c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66317,1,0.85954,1,1,1,0.92647,1,1,1,0.64808,0.64363,1,1,0.83507,1,1,1,1,1,1,1,1,0.79053,1,1,1,0.5223,1,1,1,1,1,0.72977,1,1,1,1,1,1,1,1,1,1,1,1,0.79262,1,1,1,1
Rv0991c,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.58023,0.89233,1,0.38295,1,0.96225,0.97489,1,0.6466,1,0.18883,0.7919,1,0.68212,0.81025,1,0.11545,0.42102,0.00443,0.4704,1,1,1,0.12377,1,1,0.80006,0.55071,1,1,1,0.46304,0.32923,1,1,1,0.05617,0.08318,1,1,1,1,1,0.8983,1,1,0.20185,1,0.2565,1,0.62437
Rv0992c,1,1,1,1,1,0.3076,1,1,1,1,1,1,1,0.79744,0.81852,0.99137,1,1,0.92126,0.29925,1,0.59775,1,0.80522,1,1,0.1825,0.09252,1,0.37636,0.82198,1,1,1,1,1,0.13487,1,1,1,0.95514,1,1,1,0.73236,0.88757,0.03585,1,1,1,1,1,1,1,1,1,0.83918,1,1,1,1,1,1,1
Rv0993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.78289,1,1,1,1,0.58607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0994,1,1,1,1,1,0.39225,1,1,1,1,1,1,1,0.25308,0.46229,0.86112,1,0.82597,1,0.58607,1,0,0.16323,1,0.19835,0.42678,0.28084,0.00411,0.81235,0.97461,0.17408,0,0.83555,1,1,0.36058,0.88626,1,1,0,0.98704,1,1,1,0.97527,0.56288,0.00973,1,1,0,0.01682,0,0,0,1,1,0.98857,1,0.32645,0.48348,1,1,0.14509,0
Rv0995,1,1,1,1,1,0.5265,1,1,0.53587,1,1,1,1,0.51649,0.7961,0.99386,0.42117,1,1,1,1,0.0268,1,0,0.70939,1,0.63394,0.02059,1,1,0.44591,1,1,1,1,1,0.25875,1,1,0,0.9729,1,1,1,0.97527,0.94762,0.01458,1,1,0.70674,1,1,1,1,1,1,1,1,0.53907,0.93106,1,1,0.17906,0.33594
Rv0996,1,1,1,1,1,0.32319,1,1,1,1,1,1,1,0.98681,0.84374,0.97882,1,1,1,0.60806,0.84323,0,1,0,1,1,0.10923,0.61915,1,0.5168,0.59384,1,1,1,1,1,0.78518,1,1,0,0.55424,1,1,1,0.88292,1,0.6697,0,0,1,0.93401,1,0.76581,0,1,1,0.8049,1,1,0.75457,1,1,1,1
Rv0997,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,1,0.65433,0.95398,1,1,0.62376,1,0.7246,0.4282,1,0.72204,0.76098,1,0.41089,0.1357,1,0.19105,0.228,1,1,1,1,1,0.97116,1,1,1,0.69591,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93503,1,1,1,1
Rv0998,1,1,1,0.78204,1,1,0.75367,1,0.65825,0.84836,1,1,1,0.24726,0.927,0.27384,0.08564,1,0.92126,0.4085,1,0,1,0.13504,1,1,0.03965,0.57067,1,0.09359,1,0.76168,1,1,1,1,0.16145,1,1,0.30882,1,1,1,1,0.36324,0.51057,0,1,1,1,1,1,1,1,1,1,1,1,1,0.91873,1,1,1,0.00387
Rv0999,1,1,1,0.93273,1,0.93134,1,1,1,1,1,1,1,0.85638,0.99845,0.41361,1,1,0.99214,1,0.87511,0.15745,1,0.82251,1,1,0.77386,0.05158,1,1,0.74077,0.94907,1,1,1,0.01931,0.24427,1,1,0.3938,0.77099,1,1,1,0.08439,1,1,0.73491,0.02306,1,1,0.04139,0,0,1,1,1,1,1,1,1,1,1,0.10568
Rv1000c,1,1,1,1,1,0.49443,1,1,1,1,1,1,1,0.64018,0.97149,0.9634,0.99057,1,1,0.9849,0.9537,0.99915,1,0.63715,1,1,0.70083,1,1,1,0.59095,0.31128,0.57015,1,1,1,1,1,1,1,0.9729,1,1,1,1,1,0.99434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1001,1,1,1,1,1,0.21396,1,1,1,1,1,1,1,1,1,0.41952,0.97242,1,1,1,1,0.67344,1,0.63609,0.76969,1,1,0.43879,1,0.93459,0.57767,1,1,1,1,1,0.43474,1,1,1,1,1,1,1,1,1,0.98411,1,1,1,1,1,1,1,1,1,1,1,1,0.70398,1,1,1,1
Rv1002c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30736,0.39108,0.51053,0.74365,1,0.75779,0.82863,0.97857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.31317,0.88835,1,0,0.78764,1,1,1,0.87447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1003,1,1,1,1,1,0.47324,1,1,0.90909,1,1,1,1,0.11697,1,1,1,1,0.91286,0.61928,1,1,1,0.59372,0.79967,1,0.23144,0.08684,0.65291,0.76421,1,1,1,1,1,1,0.54874,0.53299,1,0.58373,0.46168,1,0.31983,1,1,1,1,1,0.76035,1,0.80268,1,1,1,1,1,0.9072,1,1,1,1,1,1,1
Rv1004c,1,1,1,1,1,0.35225,1,1,1,1,1,1,1,0.72705,0.76452,0.63291,0.74406,0.96954,0.33705,0.26831,0.9776,0.57735,1,0.45771,0.20393,1,0.20861,0.48083,1,0.42932,0.76197,1,0.55748,1,1,1,0.64053,1,1,1,1,1,1,1,0.30524,1,0.99761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1005c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93383,0.99814,1,1,1,0.97362,0.92953,1,0.99427,1,0.88592,1,1,0.62353,0.43035,1,0.47607,0.75708,1,1,1,1,1,0.54459,1,1,0.83394,0.11504,1,1,1,1,1,0.3868,1,1,1,1,1,1,1,1,1,1,1,1,0.5962,1,1,1,1
Rv1006,1,1,1,1,1,0.44033,0.29713,1,1,1,1,0.22552,1,0.91075,0,0.95731,0.8327,0.28154,0.63287,0.09588,0.04651,0,1,0,0.56783,1,0.80835,0,1,0.84403,0.48694,0.17367,1,1,1,1,0,0.76088,1,0,0,0.94284,0.55454,1,0.76844,1,0,1,1,1,0.6481,0.01223,0,0,0,1,1,0,1,0.68908,0.84305,0.95602,1,0
Rv1007c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54819,0.47655,0.20403,1,1,0.01339,0.2506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95039,1,1,0.61784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1008,1,1,1,1,1,0.69017,1,1,1,1,1,1,1,0.847,1,1,0.88172,1,1,1,1,0.95292,1,0.65788,0.64213,1,0.18888,0.18448,1,0.03712,0.60826,0.66457,1,1,1,1,0.99242,1,1,0.93838,1,1,1,1,0.95051,1,1,1,1,0.22015,1,1,1,1,1,1,0.6442,1,1,0.50144,1,1,1,1
Rv1009,1,1,1,1,1,0.55732,1,1,1,1,1,1,1,0.36333,0.66753,1,1,1,0.96225,0.49764,0.93009,0.99467,1,0.021,0.63481,1,0.25539,0.79003,1,0.84403,0.55963,0.99865,1,1,1,1,0.09175,1,1,1,0.31725,1,1,1,0.65525,1,0.98411,1,0.53813,1,1,1,1,1,1,1,0.95558,1,1,0.78526,1,1,1,0.09823
Rv1010,1,1,1,0.03741,1,1,1,1,1,1,1,1,1,0.14791,0.78289,0.51053,0.58498,1,0.10026,1,1,0.01438,1,0.35735,1,0.51427,0.85557,0.26708,1,0.16113,1,1,1,1,1,1,0.0536,0.04275,1,0,0.01535,1,1,1,1,0.21696,0.12149,1,1,1,1,1,0,0.33874,1,1,0.49476,1,1,1,1,1,0,0.33569
Rv1011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.601,1,0.96009,1,0.09388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1012,1,1,1,1,1,0.35627,1,1,1,1,1,1,1,0.68813,0.74325,1,0.84585,1,1,1,1,0.8923,1,0.93834,0.81561,1,0.88521,1,1,0.84403,0.21841,0.14538,1,1,1,1,0.85936,1,1,1,1,1,1,1,1,1,0.97744,1,1,1,1,1,1,1,1,1,1,1,1,0.67784,1,1,1,1
Rv1013,1,1,1,1,1,0.82353,1,1,1,0.15774,1,1,1,0.21526,0.1785,0.342,0.25489,0.78322,0.08721,0.37518,0.66242,0.88469,1,0.90687,1,1,1,1,1,0.79438,0.71993,1,1,1,1,1,0.00665,1,1,0.08668,0.02607,1,1,1,1,0,0,1,0.02935,0.03033,0.15375,1,1,1,0.02752,0.61385,0.70103,0,1,0.45953,0.84305,1,1,1
Rv1014c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1015c,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,0.14615,0.25357,0.00725,0.13764,0.52673,0.18803,0.04288,0.79567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.73457,1,1,1,1,1,1,1,0.97527,1,0.85234,1,1,0.86201,0.95772,1,1,1,1,1,1,1,1,1,1,1,0.21237,0.12828
Rv1016c,1,1,1,1,1,0.73537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45771,0.73021,1,0.99779,1,1,0.87484,0.88035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17768,1,1,0.9459,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1017c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.37427,0.6088,0.5712,0.96954,0.89657,0.58607,0.22252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1018c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76082,0.5712,1,1,0.32659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81749
Rv1019,1,1,1,1,1,0.77092,1,1,0.52967,1,1,1,1,0.92222,0.93461,0.057,0.0038,0.7269,0.03577,0.67476,0.82653,0.0172,1,0.02942,0.58538,0.77979,1,0.51057,1,0.84403,0.55189,1,1,1,1,1,0.31957,1,1,0.17069,1,1,1,1,0.97527,0.26522,0.01933,1,1,0.56396,1,0.05632,1,0.83243,1,0.90765,1,1,1,0.98455,1,1,1,1
Rv1020,1,1,1,1,1,0.40092,1,1,1,1,1,1,1,0.91023,0.98871,1,0.56252,1,0.86037,0.98342,0.93737,1,1,0.88358,1,1,1,1,1,0.7255,0.1896,0.74996,1,1,1,1,0.51183,0.76088,1,1,0.06511,1,1,1,0.97527,0.10133,0.00228,1,1,1,1,1,1,1,1,1,1,1,1,0.4077,1,1,1,0.49463
Rv1021,1,1,1,1,1,0.40092,1,1,1,1,1,1,1,0.97478,0.98871,0.86095,0.8361,1,0.93056,1,1,0.28612,1,0.59708,0.92153,1,0.34404,0.83176,1,0.04788,0.7889,1,1,1,1,1,0.53262,1,1,1,0.54879,1,1,1,0.7611,1,0.74568,1,1,1,1,1,1,1,1,1,1,1,1,0.29477,1,1,1,1
Rv1022,1,1,1,1,1,0.80461,1,1,1,1,1,1,1,0.32754,0.98871,0.99386,0.99278,1,1,1,0.80916,1,1,0.89283,0.86179,1,0.89731,0.45388,1,0.66354,0.76758,0.51349,1,1,1,1,0.66684,1,1,0.38149,1,1,1,1,0.50218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70398,1,1,1,0.37902
Rv1023,1,1,1,0.56719,1,1,1,1,1,1,1,1,1,0.58023,0.6617,0.60337,0.5712,0.96954,0.70808,0.91187,0.72336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48168,1,1,0.21672,0.65852,1,1,1,1,1,0.95589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81749
Rv1024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6088,1,0.96954,1,0.58607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1025,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,1,1,0.76046,1,1,0.89657,0.58607,1,1,1,1,1,1,1,1,1,0.84403,0.55882,1,1,1,1,1,1,0.266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1026,1,1,1,1,1,0.55099,1,1,0.931,1,1,1,1,0.99689,0.47762,1,1,1,0.37598,1,0.99888,0.96308,1,0.71472,0.86179,1,0.71395,0.33904,1,0.68288,0.41008,1,1,1,1,1,0.95039,1,1,1,1,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1027c,1,1,1,1,1,0.58081,1,1,1,1,1,1,1,0.28136,0.88658,1,1,1,1,0.75545,1,0.28038,1,0.04189,0.81319,1,0.26711,0.2651,1,0.83165,0.5768,1,0.8339,1,1,1,0.81273,0.78421,1,1,0.9729,1,1,1,0.82708,1,0.47832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1028A,1,1,1,1,1,1,1,1,1,1,1,1,1,0.55156,0.53279,0.81399,0.91401,1,0.58864,0.94619,1,1,1,0.5606,0.62287,1,0.85557,0.81866,1,0.84403,0.87306,0.76151,1,1,1,1,1,1,1,0.72396,0.78321,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66809,1,1,0.51201,0.27923
Rv1028c,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,1,1,0.47735,1,1,1,0.9374,0.42993,0.98144,1,0.87513,1,1,0.17579,0.69724,1,1,0.85085,1,1,1,1,1,0.24054,1,1,1,0.37329,1,1,1,0.97527,1,0.91889,1,1,1,1,1,1,1,1,1,0.94226,1,1,0.38838,1,1,1,1
Rv1029,1,1,1,1,1,0.28086,1,1,1,1,1,1,1,0.70736,0.86143,0.5614,0.92761,1,0.92186,1,0.99762,0.99003,1,1,0.86179,1,0.95375,0.65531,1,0.83694,0.84517,1,0.46503,1,1,1,0.62947,0.87926,1,1,0.99511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1030,1,1,1,1,1,0.34517,1,1,1,1,1,1,1,0.71922,0.18245,0.87341,0.9801,1,1,1,1,0.85178,1,1,0.84756,1,0.81227,0.00694,1,1,0.39308,1,1,1,1,1,0.69396,1,1,1,1,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91614,1,1,1,1
Rv1031,1,1,1,1,1,0.90278,1,1,1,1,1,1,1,0.77754,0.92602,0.89534,1,1,1,0.97232,0.97241,0.71918,1,1,0.7684,1,0.64988,0.30314,1,0.66923,0.59181,0.60611,1,1,1,1,0.9435,0.90093,1,0.29837,0.92952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63786,1,1,1,1
Rv1032c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9149,1,0.92345,0.89193,1,0.89421,0.97836,0.97154,0.99467,1,1,0.86179,1,0.85557,1,1,0.52475,0.87437,1,1,1,1,1,0.82626,1,1,0.58462,0.0706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.399,1,0.36651,1,1,1,1
Rv1033c,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.72673,0.75131,0.90121,0.95015,1,0.91584,0.62623,0.99979,0.99003,1,0.60193,0.44673,1,0.85557,0.63733,1,0.65351,0.33354,1,1,1,1,1,0.72468,1,1,0.95344,0.88634,1,1,1,0.92656,1,0.57584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1034c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97551,1,1,0.96175,1,1,1,1,1,1,1,0.85798,1,1,0.81025,1,0.84403,1,1,1,1,1,1,1,0.88667,1,1,0.729,1,0.20127,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89116,1,1,1,0.25704
Rv1035c,1,1,1,1,1,0.95031,1,1,0.89974,1,1,1,1,0.47865,0.9988,1,0.85548,1,1,1,1,0.92171,1,0.8083,0.62823,1,0.85557,1,1,0.10192,0.5433,1,1,1,1,1,0.78518,0.88667,1,1,0.99919,0.92586,1,1,0.69751,1,1,1,1,1,1,1,1,1,1,1,0.33877,1,1,0.64821,1,1,0.91519,0.67313
Rv1036c,1,1,1,1,1,0.756,1,1,1,1,1,1,1,0.87767,0.90214,0.83512,0.8361,1,0.96699,0.97311,0.98437,0.95292,1,0.87067,0.87719,1,0.85564,0.27752,1,0.84403,0.99789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77652,1,1,0.428,1,1,1,1
Rv1037c,1,1,1,1,1,0.56108,1,1,1,1,1,1,1,0.60017,0.97169,1,0.92761,1,0.93055,0.87025,0.95377,0.82149,1,0.886,0.76007,1,0.12556,0.09891,1,0.88274,0.24925,1,1,1,1,1,0.97419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21902,1,1,1,1
Rv1038c,1,1,1,1,1,0.34517,1,1,1,1,1,1,1,0.77613,0.46889,0.81399,0.60964,1,0.70828,1,1,1,1,0.33487,0.67792,1,0.97693,1,1,0.90304,1,1,1,1,1,1,0.83984,1,1,0.95858,1,1,1,1,1,1,0.43434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1039c,1,1,1,1,1,0.35958,1,1,1,1,1,1,1,1,1,0.70211,0.99696,1,1,0.9324,1,0.46675,1,1,0.70939,1,0.17471,0.93834,1,0.83165,1,1,1,1,1,1,0.95039,1,1,1,1,0.2375,0.43551,1,0.94036,1,1,1,1,1,1,1,1,1,1,1,0.9614,1,1,0.49746,1,1,1,1
Rv1040c,1,1,1,1,1,0.53371,1,1,1,1,1,1,1,0.4977,1,0.99343,1,1,1,1,1,0.9898,1,1,0.86179,1,0.87249,0.71725,1,0.84403,0.6727,0.98608,1,1,1,1,0.81893,1,1,1,1,1,1,1,0.73027,1,1,1,1,1,1,1,1,1,1,1,0.24803,1,1,0.05204,1,1,1,1
Rv1041c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98209,1,0.93817,1,1,0.98512,0.94234,0.89584,1,0.34497,0.3504,1,0.85557,1,1,0.6491,0.9815,1,1,1,1,1,0.41793,1,1,1,1,1,1,1,0.44511,1,0.91461,1,1,1,1,1,1,1,1,1,1,1,1,0.59096,1,1,1,0.63611
Rv1042c,1,1,1,1,1,0.56867,1,1,1,1,1,1,1,0.98482,0.98746,0.95053,0.72409,1,1,0.96572,1,0.98227,1,0.82973,1,1,0.85557,1,1,0.46706,0.92643,1,0.49518,1,1,1,0.43474,1,1,1,1,1,1,1,0.21767,1,0.76252,1,1,1,1,1,1,1,1,1,1,1,1,0.91181,1,1,1,1
Rv1043c,1,1,1,1,1,0.5326,1,1,1,1,1,1,1,0.978,0.72748,0.88375,1,1,1,0.90665,1,0.95292,1,1,0.81641,1,0.85557,0.62999,1,0.67166,0.79609,0.98333,1,1,1,1,0.77164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88079,1,1,0.70398,1,1,1,0.81749
Rv1044,1,1,1,1,1,0.95263,1,1,1,1,1,1,1,0.49032,1,0.29826,0.6587,1,0.70808,1,1,0.6466,1,0.45771,0.24501,1,0.85557,0.83295,1,0.84403,0.65664,0.76151,1,1,1,1,0.8117,1,1,1,1,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94064,1,1,0.78119,0.3326
Rv1045,1,1,1,1,1,0.47445,1,1,1,1,1,1,1,0.58023,1,0.87341,0.79978,1,1,0.98064,0.9537,1,1,0.97342,1,1,0.6556,0.81952,1,1,0.81002,0.79351,1,1,1,1,0.85745,1,1,1,1,1,1,1,0.7146,1,1,1,1,1,1,1,1,1,1,1,0.99533,1,1,0.78472,1,1,1,1
Rv1046c,1,1,1,0.98223,1,0.45536,1,1,1,1,1,1,1,0.57338,0.96804,0.95753,0.8674,1,1,1,1,0.04242,1,0.61031,0.18255,1,1,0.34601,1,0.67878,0.10409,1,1,1,1,1,0.86877,1,1,0.85317,1,1,1,1,0.87447,1,0.95382,1,1,1,1,1,1,1,0.35772,1,1,1,1,0.01425,1,1,1,1
Rv1047,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91655,1,0.50939,0.93681,0.96954,1,0.96897,0.98097,0.78657,1,0.93683,0.49905,1,0.41304,0.21395,1,0.83339,0.92463,0.94707,1,1,1,1,0.5732,0.95274,1,1,1,0.513,1,1,0.37897,1,0.70539,1,1,1,1,1,1,1,1,1,0.798,1,1,1,1,1,1,0.95743
Rv1048c,1,1,1,1,1,0.56677,1,1,1,1,1,1,1,0.85394,1,0.95753,0.89188,1,1,0.26776,1,0.95451,1,0.98717,1,1,0.82951,0.37004,1,0.9252,1,1,1,1,1,1,1,1,1,0.92647,0.92952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91975,1,1,0.97834,1,1,1,0.81749
Rv1049,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.81273,0.9988,1,0.98621,1,1,1,1,0.95451,1,0.59446,0.86179,1,1,0.55998,1,0.63287,1,1,1,1,1,1,0.66564,1,1,1,0.98704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.798,1,1,0.71875,1,1,1,0.32788
Rv1050,1,1,1,1,1,0.64827,1,1,1,1,1,1,1,0.3192,0.61282,0.23377,1,1,1,1,0.48892,1,1,0.1532,1,1,0.68212,1,1,1,1,0.96634,1,1,1,1,1,1,1,1,1,1,1,1,0.23276,1,0.5587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv1051c,1,1,1,0.78204,1,0.8299,1,1,1,1,1,1,1,0.35639,0.86639,0.59698,0.5712,1,0.99214,1,1,0.99003,1,0.00441,0.13613,1,1,0.48324,1,1,1,0.76151,1,1,1,1,0.48407,1,1,1,0.95303,1,0.31983,1,0.85281,1,1,1,1,1,1,1,1,1,1,1,0.74134,1,1,0.70398,1,1,1,0.12828
Rv1052,1,1,1,1,1,0.53354,1,1,1,1,1,1,1,0.46502,0.41734,0.99216,0.68316,1,1,1,1,1,1,0.56372,0.62229,1,0.2452,0.0411,1,0.14691,0.23065,0.96406,1,1,1,1,0.83984,1,1,0.24664,0.66482,1,1,1,0.30903,1,1,1,1,1,1,1,1,1,1,1,0.81451,1,1,0.69435,1,1,1,1
Rv1053c,1,1,1,1,1,0.48687,1,1,1,1,1,1,1,0.43854,0.33041,0.50946,0.66656,0.50684,0.40998,0.22786,1,1,1,0.56257,0.81694,1,0.85557,0.56636,1,0.05221,0.35808,1,1,1,1,1,0.59531,1,1,1,0.70263,1,1,1,0.06246,1,0.85234,1,1,1,1,1,1,1,1,1,1,1,1,0.7749,1,1,1,1
Rv1054,1,1,1,0.4637,1,0.80541,1,1,1,1,1,1,1,0.26552,0.97107,1,0.99057,1,0.90626,1,0.89585,1,1,0.7582,0.74792,1,1,0.56986,1,0.84403,0.76033,1,1,1,1,1,0.98071,0.76088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88079,1,1,0.91786,1,1,0.1881,1
Rv1055,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,0.8367,0.9988,1,0.86494,1,1,1,1,1,1,1,1,1,1,1,1,0.84403,0.87359,0.76148,1,1,1,1,0.95984,1,1,0.75832,1,1,0.88488,1,0.81297,1,1,1,1,1,0.26443,1,1,1,1,1,1,1,1,0.91972,1,1,1,1
