Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv0368c,0.0,0.0,0.0,0.0,0.0,0.27466999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778,0.0,0.0,0.0,0.0,0.13429000000000002,1.0,0.26978,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7195199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0369c,0.0,0.0,0.0,0.0,0.0,0.5925600000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.41767,0.0,0.0,0.0,0.0,0.0,0.18094000000000002,0.0,0.0,1.0,0.30841,0.0,1.0,0.29561,0.56812,0.0,0.83521,0.87951,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6331399999999999,0.2065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12837,1.0,0.0,0.0,0.50867
Rv0370c,0.0,0.0,0.0,0.0,0.0,0.5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27639,0.09194,0.0,0.0,0.1674,0.0,0.99003,0.0,0.0,0.0,0.0,0.0,0.8155899999999999,0.0,0.6452600000000001,0.86374,0.88085,0.33762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37799999999999995,1.0,1.0,0.0,0.0
Rv0371c,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.91715,0.0,0.0,0.0,0.3186,0.6342300000000001,0.99467,1.0,0.12846,0.86179,0.0,0.48836,0.8350700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5553,0.0,0.0,0.0,0.76479,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.93291,0.45688999999999996,1.0,0.0,0.54577,0.34981
Rv0372c,0.0,0.0,0.0,1.0,1.0,0.9081600000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7508699999999999,0.67982,0.47708,0.0,0.0,0.43535,0.0,0.0,0.17462,1.0,0.11564,0.9013100000000001,1.0,0.47242,0.82929,0.0,0.40498,0.65077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92924,0.0,0.0,0.0,0.65525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9614,0.0,1.0,0.70506,1.0,1.0,0.54577,1.0
Rv0373c,0.0,0.0,0.0,0.0,0.0,0.20870999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rv0374c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25333,0.0,0.0,0.0,0.0,0.5336,0.0,0.61336,1.0,0.0,0.42546999999999996,0.0,0.8436100000000001,0.5381,1.0,0.8067300000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.84839,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.66176,1.0,1.0,0.8092600000000001,1.0,1.0,1.0,0.0
Rv0375c,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86341,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12894,0.49228999999999995,0.5066,0.8143100000000001,0.0,0.0,0.72533,0.8321299999999999,0.16289,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8391799999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rv0376c,0.0,0.0,0.0,0.0,0.0,0.37518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74897,0.8214899999999999,0.0,0.0,0.45308999999999994,0.0,0.0,0.40776999999999997,0.0,0.0,0.74873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0377,0.0,0.0,0.0,0.0,0.0,0.58081,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7850600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26492,1.0,1.0,0.0,0.0,1.0,0.47402,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82183,0.0,0.0,0.0,0.8987200000000001,0.0,0.0,0.0
Rv0378,0.0,0.0,0.0,1.0,0.0,0.67594,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.69612,0.0,0.0,0.7472,0.0,0.0,0.0,0.33492,0.99003,1.0,0.45771000000000006,0.62535,0.0,0.85557,0.55534,1.0,0.84403,0.6241899999999999,0.76151,1.0,0.0,0.0,0.0,0.70731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Rv0379,0.0,0.0,1.0,1.0,1.0,0.68823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21869,0.08867,0.25818,0.0,0.22361999999999999,0.36486,0.11523,0.45416999999999996,0.62297,1.0,0.08444,0.49746,1.0,0.0,0.73955,0.0,0.7794300000000001,0.31477,0.0,1.0,0.0,0.0,0.0,0.20563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0380c,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24841,0.0,0.0,0.0,0.0,0.33908,0.0,1.0,1.0,0.06045,1.0,0.0,0.0,0.43911000000000006,0.0,0.81896,0.34978000000000004,0.6186699999999999,1.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16601,1.0,0.9757399999999999,1.0,0.0
Rv0381c,0.0,0.0,0.0,0.0,0.0,0.45536000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9060600000000001,0.29893000000000003,0.39629000000000003,0.25109000000000004,0.0,0.0,0.65291,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8987200000000001,1.0,0.8421799999999999,1.0
Rv0382c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0383c,0.0,0.0,0.0,1.0,0.0,0.68823,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.54338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45771000000000006,0.44673,0.0,0.85557,0.3798,0.0,0.0,0.7420899999999999,0.0,1.0,0.0,0.0,0.0,0.36922,0.8866700000000001,0.0,0.9027700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Rv0384c,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6329899999999999,0.0,0.18925,0.0,0.0,0.62998,0.61997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.48407,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49321000000000004,0.0,0.0,0.59137,0.0,0.0,0.0,0.0,1.0,1.0
Rv0385,0.0,0.0,0.0,0.0,0.0,0.23238000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697899999999999,0.05148,1.0,1.0,0.0,0.0,0.0,0.30616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31999,0.0,0.032310000000000005,0.0,0.08433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.69934,0.0,0.0,0.0,0.0
Rv0386,0.0,0.0,0.0,0.0,0.0,0.31043000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817299999999999
Rv0387c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60024,0.7227399999999999,0.0,0.0,0.7257100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.64767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0388c,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25747,0.0,0.21752,0.0,0.0,0.0,0.0,0.0,0.99003,1.0,0.0,0.8412700000000001,0.0,0.08982000000000001,0.06096,0.0,0.84403,0.48022,0.60912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17062,0.513,1.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.8391799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0389,0.0,0.0,0.0,0.0,0.0,0.27792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74876,0.0,0.27660999999999997,0.09049,0.0,0.33418000000000003,0.06498,0.0,0.0,0.6629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74134,0.0,0.0,0.0,0.0,0.50684,0.0,0.0
Rv0390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1995,1.0,0.0,0.58212,0.0,1.0,1.0,0.22739,0.10882,1.0,0.0,0.0,0.0,1.0,0.40626999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70899,0.0,0.0,0.0,0.0,0.0,0.0,0.2478
Rv0391,0.0,0.0,0.0,0.0,0.0,0.40231999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25774,0.27984000000000003,0.10297,0.0,0.0,0.81235,0.43823999999999996,0.0,1.0,1.0,0.0,0.0,1.0,0.33682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Rv0392c,0.0,0.0,0.0,0.9709700000000001,0.0,0.9146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.57248,1.0,1.0,1.0,0.0,1.0,0.28925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461200000000001,0.0,0.00228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51108,0.0,0.0,1.0,0.0,1.0
Rv0393,0.0,0.0,0.0,0.0,0.0,0.28065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35778000000000004,0.0,0.0,0.0,0.0,0.0,0.76764,1.0,0.0,0.64363,0.0,0.0,0.29636999999999997,0.0,0.0,0.46787,0.0,0.54355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829,0.0,0.0,0.0,0.0
Rv0394c,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23421999999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0395,0.0,0.0,0.0,0.0,0.0,0.42526,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43137,0.0,0.0,0.93794,1.0,0.0574,0.64286,1.0,0.0,0.61864,0.0,1.0,1.0,0.9834,1.0,0.0,0.0,0.0,0.57108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4155,1.0,0.0,1.0,1.0
Rv0396,0.0,0.0,0.0,0.0,0.0,0.62157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84444,0.0,0.0,0.94347,0.0,0.0,0.9167200000000001,1.0,0.0,0.67323,0.0,0.0,0.67114,1.0,0.76477,0.6241899999999999,0.8587899999999999,0.0,0.0,0.0,0.0,0.70731,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Rv0397,0.0,0.0,0.0,1.0,0.0,0.50988,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49508,0.43177,0.0,0.8073100000000001,0.49946999999999997,1.0,0.8026300000000001,0.56501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8859799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rv0397A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Rv0398c,0.0,0.0,0.0,0.71987,0.0,0.57819,0.0,0.0,0.52967,0.0,1.0,1.0,0.0,0.0,0.81004,0.66167,0.11595,0.0,0.78801,0.0,0.0,0.29076,0.0,1.0,0.7651,0.0,0.0,0.56812,0.0,0.0,0.7530600000000001,0.0,1.0,0.0,0.0,0.0,0.5314800000000001,1.0,0.0,0.0,0.96054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29049,1.0,1.0,0.0,0.0
Rv0399c,0.0,0.0,0.0,1.0,0.0,0.31822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23681,1.0,0.0,0.0,0.0,0.0,0.26957,0.0,0.0,0.63857,0.0,0.97335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0400c,0.0,0.0,0.0,0.0,0.0,0.57412,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.37873,0.6107199999999999,0.0,0.0,0.0,0.0,0.0,0.9061799999999999,1.0,0.0,0.45308999999999994,1.0,0.78942,0.39979000000000003,0.0,0.1665,0.7309100000000001,0.09537000000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9222600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.60869,1.0,0.0,1.0,0.19593
Rv0401,0.0,0.0,0.0,1.0,1.0,0.73055,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5289699999999999,0.0,0.0,0.46392,0.0,0.48961000000000005,0.0,0.0,0.64403,0.0,0.0,0.86179,1.0,0.85557,0.0,0.0,0.56482,0.0,0.15718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9752700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.69313,1.0,1.0,1.0,1.0
Rv0402c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0403c,0.0,0.0,0.0,0.12422000000000001,0.0,0.67897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45988,0.0,0.0,0.8033600000000001,0.37936,0.0,0.0,0.0,0.79398,0.0,0.0,0.0,1.0,0.33348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18722,0.0,0.0,0.0,0.0,0.0,0.6317699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rv0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0406c,0.0,0.0,0.0,0.07887000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.57307,0.15009,1.0,0.0,0.39046,0.30557,0.43382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35656,0.0,0.014580000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12277,0.0,0.0,0.34619,0.0,0.0,0.0,0.0,0.0
Rv0407,0.0,0.0,0.0,0.0,0.0,0.67166,0.0,0.0,0.0,0.0,1.0,0.09975,0.0,0.0,0.0,0.0,0.05596,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.36267,0.66079,0.0,1.0,0.0,0.0,0.06783,1.0,0.08096,0.0,0.0,0.6693600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6302399999999999,0.0,1.0,0.0,0.19792
Rv0408,0.0,0.0,0.0,0.0,0.0,0.20277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59363,0.45771000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97839,0.0
Rv0409,0.0,0.0,0.0,0.0,0.0,0.55087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226,0.0,0.67009,0.0,0.0,0.0,0.7533,0.0,0.7773399999999999,1.0,0.59708,0.42511000000000004,0.0,0.0,0.5221399999999999,0.0,0.0,0.48757,0.0,0.30173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6170100000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.68384,0.0,0.0,0.90271,0.14709
Rv0410c,0.0,0.0,0.0,0.99313,0.0,0.0,0.0,0.0,0.03381,0.22585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1171,1.0,1.0,0.0,0.08988,0.34481,1.0,1.0,0.5503,0.0,0.0,0.0,0.06861,0.74459,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.74134,1.0,0.0,0.0,0.0,0.0,0.07927000000000001,1.0
